,Lake,d2H
Ter,Jyvasjarvi,-148.313173066264
Ter,Jyvasjarvi,-123.360785672193
Ter,Jyvasjarvi,-129.724287840576
Ter,Jyvasjarvi,-106.804761989307
Ter,Jyvasjarvi,-149.729251086484
Aq,Kakkisenjarvi,-191.991523498551
Aq,Kakkisenjarvi,-167.689932716614
Aq,Kakkisenjarvi,-204.596503659082
Aq,Kakkisenjarvi,-180.069553095568
Aq,Kakkisenjarvi,-190.206838693276
Aq,Kakkisenjarvi,-193.472820173485
Aq,Kakkisenjarvi,-205.04587314051
Aq,Kakkisenjarvi,-169.595569662603
Aq,Kakkisenjarvi,-181.250900323734
Aq,Kakkisenjarvi,-177.358091731252
Aq,Kakkisenjarvi,-181.929844919791
Aq,Kakkisenjarvi,-204.844537258592
Aq,Kakkisenjarvi,-173.649372800876
Aq,Kakkisenjarvi,-183.544032460368
Aq,Kakkisenjarvi,-193.467523105625
Aq,Kakkisenjarvi,-168.120223261176
Aq,Kakkisenjarvi,-161.025190317674
Aq,Kakkisenjarvi,-197.496613780848
Aq,Kakkisenjarvi,-191.138072974895
Aq,Kakkisenjarvi,-166.20803386118
Aq,Kakkisenjarvi,-180.109471456241
Aq,Kakkisenjarvi,-197.233465505449
Aq,Kakkisenjarvi,-188.857393354826
Aq,Kakkisenjarvi,-198.035206217335
Aq,Kakkisenjarvi,-189.883903884199
Aq,Kakkisenjarvi,-240.842639551632
Aq,Kakkisenjarvi,-185.112757373604
Aq,Kakkisenjarvi,-149.514407959354
Aq,Kakkisenjarvi,-203.870655675005
Aq,Kakkisenjarvi,-152.939727017278
Aq,Kakkisenjarvi,-194.874103683451
Aq,Kakkisenjarvi,-158.819230519524
Aq,Kakkisenjarvi,-204.099308216435
Aq,Kakkisenjarvi,-208.493945428642
Aq,Kakkisenjarvi,-223.470296281154
Aq,Kakkisenjarvi,-182.52953829978
Aq,Kakkisenjarvi,-154.161707983636
Aq,Kakkisenjarvi,-177.540465228504
Aq,Kakkisenjarvi,-164.060571056261
Aq,Kakkisenjarvi,-167.324069674823
Aq,Kakkisenjarvi,-185.806319025326
Aq,Kakkisenjarvi,-168.95258936791
Aq,Kakkisenjarvi,-205.577005120025
Aq,Kakkisenjarvi,-224.715435062755
Aq,Kakkisenjarvi,-216.617879081483
Aq,Kakkisenjarvi,-176.570280947132
Aq,Kakkisenjarvi,-170.698076593594
Aq,Kakkisenjarvi,-207.354030990669
Aq,Kakkisenjarvi,-208.498446422544
Aq,Kakkisenjarvi,-195.879708799347
Aq,Kakkisenjarvi,-187.331190913112
Aq,Kakkisenjarvi,-177.564355459842
Aq,Kakkisenjarvi,-228.86456568279
Aq,Kakkisenjarvi,-193.578528795873
Aq,Kakkisenjarvi,-208.15927473593
Aq,Kakkisenjarvi,-166.617590117301
Aq,Kakkisenjarvi,-203.197206024843
Aq,Kakkisenjarvi,-205.703740442491
Aq,Kakkisenjarvi,-202.477380182502
Aq,Kakkisenjarvi,-179.715122388895
Aq,Kakkisenjarvi,-162.749876177748
Aq,Kakkisenjarvi,-191.563756510888
Aq,Kakkisenjarvi,-184.944412605487
Aq,Kakkisenjarvi,-198.402654558908
Aq,Kakkisenjarvi,-153.551806199668
Aq,Kakkisenjarvi,-160.630592588458
Aq,Kakkisenjarvi,-178.922207876434
Aq,Kakkisenjarvi,-199.895031536571
Aq,Kakkisenjarvi,-182.737337452123
Aq,Kakkisenjarvi,-202.984465231624
Aq,Kakkisenjarvi,-193.693748193684
Aq,Kakkisenjarvi,-165.154104819239
Aq,Kakkisenjarvi,-212.305931044739
Aq,Kakkisenjarvi,-170.68810961026
Aq,Kakkisenjarvi,-210.46741861498
Aq,Kakkisenjarvi,-175.589496959212
Aq,Kakkisenjarvi,-217.388281516
Aq,Kakkisenjarvi,-209.743709016943
Aq,Kakkisenjarvi,-186.767553765127
Aq,Kakkisenjarvi,-191.407580026951
Aq,Kakkisenjarvi,-194.350064264259
Aq,Kakkisenjarvi,-163.22320728565
Aq,Kakkisenjarvi,-173.762440563258
Aq,Kakkisenjarvi,-169.042745113155
Aq,Kakkisenjarvi,-161.248045912256
Aq,Kakkisenjarvi,-221.907149636433
Aq,Kakkisenjarvi,-171.174867388421
Aq,Kakkisenjarvi,-205.162652968242
Aq,Kakkisenjarvi,-197.759381586741
Aq,Kakkisenjarvi,-160.680662953109
Aq,Kakkisenjarvi,-204.409406982969
Aq,Kakkisenjarvi,-219.70247977206
Aq,Kakkisenjarvi,-209.815997974193
Aq,Kakkisenjarvi,-182.236873689096
Aq,Kakkisenjarvi,-151.243655425731
Aq,Kakkisenjarvi,-225.390617121014
Aq,Kakkisenjarvi,-178.291678985239
Aq,Kakkisenjarvi,-173.597384696006
Aq,Kakkisenjarvi,-214.303930819872
Aq,Kakkisenjarvi,-187.785846850003
Ter,Kakkisenjarvi,-146.030414190962
Ter,Kakkisenjarvi,-137.239648957143
Ter,Kakkisenjarvi,-125.358161473626
Ter,Kakkisenjarvi,-124.233197935658
Ter,Kakkisenjarvi,-125.019743612112
Ter,Kakkisenjarvi,-143.654890262298
Ter,Kakkisenjarvi,-135.134917394064
Ter,Kakkisenjarvi,-133.31009007104
Ter,Kakkisenjarvi,-154.92362397516
Ter,Kakkisenjarvi,-113.718362953182
Ter,Kakkisenjarvi,-135.63521570404
Ter,Kakkisenjarvi,-127.345843285296
Ter,Kakkisenjarvi,-149.718283422298
Ter,Kakkisenjarvi,-122.125745535391
Ter,Kakkisenjarvi,-141.716169334089
Ter,Kakkisenjarvi,-117.86040766639
Ter,Kakkisenjarvi,-121.694960329014
Ter,Kakkisenjarvi,-130.081744623716
Ter,Kakkisenjarvi,-163.16155238472
Ter,Kakkisenjarvi,-133.269210395308
Ter,Kakkisenjarvi,-130.057502315311
Ter,Kakkisenjarvi,-137.143783285925
Ter,Kakkisenjarvi,-129.80573052842
Ter,Kakkisenjarvi,-120.576463258478
Ter,Kakkisenjarvi,-125.420274269614
Ter,Kakkisenjarvi,-129.16739662349
Ter,Kakkisenjarvi,-126.862998080399
Ter,Kakkisenjarvi,-120.986761444082
Ter,Kakkisenjarvi,-110.542536687257
Ter,Kakkisenjarvi,-144.65166741106
Ter,Kakkisenjarvi,-119.061984406663
Ter,Kakkisenjarvi,-96.3288489306528
Ter,Kakkisenjarvi,-142.258546768795
Ter,Kakkisenjarvi,-100.519454962122
Ter,Kakkisenjarvi,-137.382489957435
Ter,Kakkisenjarvi,-154.892523693151
Ter,Kakkisenjarvi,-129.672325426615
Ter,Kakkisenjarvi,-123.651697586886
Ter,Kakkisenjarvi,-126.426220861939
Ter,Kakkisenjarvi,-129.784495012129
Ter,Kakkisenjarvi,-140.017561355992
Ter,Kakkisenjarvi,-130.890442728575
Ter,Kakkisenjarvi,-119.031105771799
Ter,Kakkisenjarvi,-132.099314143219
Ter,Kakkisenjarvi,-117.704795033475
Ter,Kakkisenjarvi,-128.13730787249
Ter,Kakkisenjarvi,-117.654028640354
Ter,Kakkisenjarvi,-129.478725207725
Ter,Kakkisenjarvi,-141.395453668001
Ter,Kakkisenjarvi,-144.269914519445
Ter,Kakkisenjarvi,-120.062310628625
Ter,Kakkisenjarvi,-139.932289447226
Ter,Kakkisenjarvi,-126.865550131036
Ter,Kakkisenjarvi,-135.390579218325
Ter,Kakkisenjarvi,-128.774733370305
Ter,Kakkisenjarvi,-122.77192451402
Ter,Kakkisenjarvi,-121.240421839889
Ter,Kakkisenjarvi,-146.518431616149
Ter,Kakkisenjarvi,-121.982747731549
Ter,Kakkisenjarvi,-114.361164278664
Ter,Kakkisenjarvi,-127.42574659152
Ter,Kakkisenjarvi,-126.654610395926
Ter,Kakkisenjarvi,-153.535272020784
Ter,Kakkisenjarvi,-156.316852396807
Ter,Kakkisenjarvi,-152.493912063153
Ter,Kakkisenjarvi,-132.342476193594
Ter,Kakkisenjarvi,-123.278410469353
Ter,Kakkisenjarvi,-125.341485364603
Ter,Kakkisenjarvi,-124.716897938206
Ter,Kakkisenjarvi,-125.598790571686
Ter,Kakkisenjarvi,-135.087831838422
Ter,Kakkisenjarvi,-140.361787104886
Ter,Kakkisenjarvi,-132.696620176001
Ter,Kakkisenjarvi,-134.009740053546
Ter,Kakkisenjarvi,-157.232424407398
Ter,Kakkisenjarvi,-116.24708396405
Ter,Kakkisenjarvi,-138.831790876243
Ter,Kakkisenjarvi,-118.789928652669
Ter,Kakkisenjarvi,-120.918979433451
Ter,Kakkisenjarvi,-129.227544618059
Ter,Kakkisenjarvi,-128.363596110423
Ter,Kakkisenjarvi,-119.066285413488
Ter,Kakkisenjarvi,-130.037007265811
Ter,Kakkisenjarvi,-138.84903504826
Ter,Kakkisenjarvi,-121.322047287284
Ter,Kakkisenjarvi,-128.787939592319
Ter,Kakkisenjarvi,-137.224259246144
Ter,Kakkisenjarvi,-141.336069667153
Ter,Kakkisenjarvi,-125.768881204749
Ter,Kakkisenjarvi,-102.261937502532
Ter,Kakkisenjarvi,-117.958529084245
Ter,Kakkisenjarvi,-127.293975412861
Ter,Kakkisenjarvi,-138.700518754012
Ter,Kakkisenjarvi,-135.403008233929
Ter,Kakkisenjarvi,-121.63141828818
Ter,Kakkisenjarvi,-127.380208657349
Ter,Kakkisenjarvi,-129.839375478405
Ter,Kakkisenjarvi,-128.616745212978
Ter,Kakkisenjarvi,-120.166281912707
Ter,Kakkisenjarvi,-149.329724659496
Aq,Kakskerranjarvi,-161.08903104397
Aq,Kakskerranjarvi,-150.116108292172
Aq,Kakskerranjarvi,-178.764421665854
Aq,Kakskerranjarvi,-137.584142117935
Aq,Kakskerranjarvi,-193.961553494484
Aq,Kakskerranjarvi,-140.197532311077
Aq,Kakskerranjarvi,-167.117817137291
Aq,Kakskerranjarvi,-145.054471010892
Aq,Kakskerranjarvi,-176.032965913358
Aq,Kakskerranjarvi,-186.621373175858
Aq,Kakskerranjarvi,-197.877441809798
Aq,Kakskerranjarvi,-134.559057178153
Aq,Kakskerranjarvi,-152.640789897678
Aq,Kakskerranjarvi,-186.052972269786
Aq,Kakskerranjarvi,-197.058731149189
Aq,Kakskerranjarvi,-212.699616327026
Aq,Kakskerranjarvi,-153.71241454438
Aq,Kakskerranjarvi,-175.865370613965
Aq,Kakskerranjarvi,-140.56936379587
Aq,Kakskerranjarvi,-163.896201673608
Aq,Kakskerranjarvi,-180.864502369192
Aq,Kakskerranjarvi,-157.089352308948
Aq,Kakskerranjarvi,-171.084335043196
Aq,Kakskerranjarvi,-186.404152032097
Aq,Kakskerranjarvi,-140.883124275445
Aq,Kakskerranjarvi,-167.459003938644
Aq,Kakskerranjarvi,-153.241061391931
Aq,Kakskerranjarvi,-210.027329301929
Aq,Kakskerranjarvi,-165.220820420071
Aq,Kakskerranjarvi,-170.754327355987
Aq,Kakskerranjarvi,-139.575011826545
Aq,Kakskerranjarvi,-109.195247962416
Aq,Kakskerranjarvi,-179.514923824713
Aq,Kakskerranjarvi,-144.918133066139
Aq,Kakskerranjarvi,-183.786070841971
Aq,Kakskerranjarvi,-155.112050862238
Aq,Kakskerranjarvi,-132.617693721912
Aq,Kakskerranjarvi,-180.22837716367
Aq,Kakskerranjarvi,-187.269430074091
Aq,Kakskerranjarvi,-169.866706053598
Aq,Kakskerranjarvi,-133.115051070938
Aq,Kakskerranjarvi,-155.648118733186
Aq,Kakskerranjarvi,-162.167598570527
Aq,Kakskerranjarvi,-170.126093641215
Aq,Kakskerranjarvi,-146.452749534885
Aq,Kakskerranjarvi,-147.03084622564
Aq,Kakskerranjarvi,-180.054731721138
Aq,Kakskerranjarvi,-157.673729395681
Aq,Kakskerranjarvi,-173.41685546387
Aq,Kakskerranjarvi,-160.707051154814
Aq,Kakskerranjarvi,-181.029071346541
Aq,Kakskerranjarvi,-174.710940127784
Aq,Kakskerranjarvi,-164.261645119137
Aq,Kakskerranjarvi,-164.683696886637
Aq,Kakskerranjarvi,-160.741257383129
Aq,Kakskerranjarvi,-228.536543247583
Aq,Kakskerranjarvi,-151.102097808195
Aq,Kakskerranjarvi,-171.192508869038
Aq,Kakskerranjarvi,-187.461320605811
Aq,Kakskerranjarvi,-173.758144240644
Aq,Kakskerranjarvi,-177.604138606012
Aq,Kakskerranjarvi,-163.989839855502
Aq,Kakskerranjarvi,-175.862528331144
Aq,Kakskerranjarvi,-122.964374868475
Aq,Kakskerranjarvi,-148.914105900852
Aq,Kakskerranjarvi,-199.772729388944
Aq,Kakskerranjarvi,-164.518969284139
Aq,Kakskerranjarvi,-158.679574745869
Aq,Kakskerranjarvi,-204.096144333181
Aq,Kakskerranjarvi,-161.618624152852
Aq,Kakskerranjarvi,-182.354731777687
Aq,Kakskerranjarvi,-136.407087404126
Aq,Kakskerranjarvi,-183.53054420485
Aq,Kakskerranjarvi,-147.789548166709
Aq,Kakskerranjarvi,-178.821231825182
Aq,Kakskerranjarvi,-201.146504543976
Aq,Kakskerranjarvi,-123.872798161196
Aq,Kakskerranjarvi,-164.485514809081
Aq,Kakskerranjarvi,-175.968977749111
Aq,Kakskerranjarvi,-121.754169021294
Aq,Kakskerranjarvi,-190.579439998816
Aq,Kakskerranjarvi,-183.349984182174
Aq,Kakskerranjarvi,-200.104582346164
Aq,Kakskerranjarvi,-107.952529012863
Aq,Kakskerranjarvi,-127.192750401389
Aq,Kakskerranjarvi,-172.266783483722
Aq,Kakskerranjarvi,-156.886935746921
Aq,Kakskerranjarvi,-163.500681433194
Aq,Kakskerranjarvi,-198.611562546877
Aq,Kakskerranjarvi,-140.537877170054
Aq,Kakskerranjarvi,-181.05673693427
Aq,Kakskerranjarvi,-164.423716739573
Aq,Kakskerranjarvi,-181.706536858713
Aq,Kakskerranjarvi,-201.10761006235
Aq,Kakskerranjarvi,-201.366934321469
Aq,Kakskerranjarvi,-155.587489634522
Aq,Kakskerranjarvi,-136.801471983596
Aq,Kakskerranjarvi,-150.118044777036
Aq,Kakskerranjarvi,-148.814999650478
Aq,Kakskerranjarvi,-186.78452360184
Ter,Kakskerranjarvi,-109.600030776468
Ter,Kakskerranjarvi,-133.198105811272
Ter,Kakskerranjarvi,-134.183341485275
Ter,Kakskerranjarvi,-129.053710402731
Ter,Kakskerranjarvi,-126.114150226959
Ter,Kakskerranjarvi,-137.746876711437
Ter,Kakskerranjarvi,-124.269238651927
Ter,Kakskerranjarvi,-128.993062149353
Ter,Kakskerranjarvi,-121.798149947628
Ter,Kakskerranjarvi,-118.041770396623
Ter,Kakskerranjarvi,-141.241677877929
Ter,Kakskerranjarvi,-129.396342929053
Ter,Kakskerranjarvi,-135.043752560178
Ter,Kakskerranjarvi,-113.196534330749
Ter,Kakskerranjarvi,-148.942799097502
Ter,Kakskerranjarvi,-121.303495101853
Ter,Kakskerranjarvi,-136.889646096471
Ter,Kakskerranjarvi,-121.450008177696
Ter,Kakskerranjarvi,-136.863607712259
Ter,Kakskerranjarvi,-140.645452687547
Ter,Kakskerranjarvi,-128.325960116841
Ter,Kakskerranjarvi,-134.829243721962
Ter,Kakskerranjarvi,-136.233162257302
Ter,Kakskerranjarvi,-136.934797107325
Ter,Kakskerranjarvi,-123.924623688924
Ter,Kakskerranjarvi,-148.508194941829
Ter,Kakskerranjarvi,-140.113375777597
Ter,Kakskerranjarvi,-136.116606579867
Ter,Kakskerranjarvi,-149.323993317871
Ter,Kakskerranjarvi,-150.028507432499
Ter,Kakskerranjarvi,-136.865780383933
Ter,Kakskerranjarvi,-126.020808216733
Ter,Kakskerranjarvi,-148.176385837056
Ter,Kakskerranjarvi,-133.939270709756
Ter,Kakskerranjarvi,-132.944246567201
Ter,Kakskerranjarvi,-138.808368324121
Ter,Kakskerranjarvi,-136.749120843687
Ter,Kakskerranjarvi,-127.440237067717
Ter,Kakskerranjarvi,-131.047974673598
Ter,Kakskerranjarvi,-134.403561969831
Ter,Kakskerranjarvi,-131.191688144365
Ter,Kakskerranjarvi,-124.81082229114
Ter,Kakskerranjarvi,-138.811335013082
Ter,Kakskerranjarvi,-109.06972279233
Ter,Kakskerranjarvi,-134.573971427085
Ter,Kakskerranjarvi,-134.242803459551
Ter,Kakskerranjarvi,-111.761199187518
Ter,Kakskerranjarvi,-138.072650457725
Ter,Kakskerranjarvi,-111.456212568491
Ter,Kakskerranjarvi,-138.840658489536
Ter,Kakskerranjarvi,-144.722445285129
Ter,Kakskerranjarvi,-159.474254280412
Ter,Kakskerranjarvi,-145.92805533571
Ter,Kakskerranjarvi,-102.546087532347
Ter,Kakskerranjarvi,-139.483788042858
Ter,Kakskerranjarvi,-149.307256496635
Ter,Kakskerranjarvi,-128.677884673291
Ter,Kakskerranjarvi,-115.354872147666
Ter,Kakskerranjarvi,-127.386895512879
Ter,Kakskerranjarvi,-115.339126189817
Ter,Kakskerranjarvi,-124.112766169097
Ter,Kakskerranjarvi,-131.566422607225
Ter,Kakskerranjarvi,-144.533488796113
Ter,Kakskerranjarvi,-140.437868324947
Ter,Kakskerranjarvi,-126.592534461646
Ter,Kakskerranjarvi,-146.198786789542
Ter,Kakskerranjarvi,-132.846021197087
Ter,Kakskerranjarvi,-144.661366559976
Ter,Kakskerranjarvi,-143.474872022194
Ter,Kakskerranjarvi,-130.761843139384
Ter,Kakskerranjarvi,-120.84405999424
Ter,Kakskerranjarvi,-131.118712368661
Ter,Kakskerranjarvi,-127.284717427907
Ter,Kakskerranjarvi,-138.210363902097
Ter,Kakskerranjarvi,-140.945000035803
Ter,Kakskerranjarvi,-140.885510181914
Ter,Kakskerranjarvi,-142.14561651308
Ter,Kakskerranjarvi,-126.56457294053
Ter,Kakskerranjarvi,-130.582941658186
Ter,Kakskerranjarvi,-128.76118552321
Ter,Kakskerranjarvi,-131.761807333403
Ter,Kakskerranjarvi,-122.526021799222
Ter,Kakskerranjarvi,-125.294189231029
Ter,Kakskerranjarvi,-140.712134076381
Ter,Kakskerranjarvi,-117.269500158999
Ter,Kakskerranjarvi,-139.925428709342
Ter,Kakskerranjarvi,-109.613048378519
Ter,Kakskerranjarvi,-125.925024384252
Ter,Kakskerranjarvi,-137.152178320397
Ter,Kakskerranjarvi,-154.15826561139
Ter,Kakskerranjarvi,-108.095502793828
Ter,Kakskerranjarvi,-120.25745634043
Ter,Kakskerranjarvi,-118.411294736203
Ter,Kakskerranjarvi,-144.1842639288
Ter,Kakskerranjarvi,-118.499221352287
Ter,Kakskerranjarvi,-114.279739644057
Ter,Kakskerranjarvi,-159.103283566156
Ter,Kakskerranjarvi,-151.733433660083
Ter,Kakskerranjarvi,-124.740902250865
Ter,Kakskerranjarvi,-128.794329983823
Aq,Koylionjarvi,-158.180802273783
Aq,Koylionjarvi,-149.905734366209
Aq,Koylionjarvi,-195.95948272508
Aq,Koylionjarvi,-137.286700112287
Aq,Koylionjarvi,-157.832977905626
Aq,Koylionjarvi,-152.629328424617
Aq,Koylionjarvi,-170.099658908184
Aq,Koylionjarvi,-200.533677507456
Aq,Koylionjarvi,-206.59899822609
Aq,Koylionjarvi,-166.791071467139
Aq,Koylionjarvi,-170.606415798593
Aq,Koylionjarvi,-221.397648673105
Aq,Koylionjarvi,-151.517500553805
Aq,Koylionjarvi,-140.432539391108
Aq,Koylionjarvi,-199.7193716847
Aq,Koylionjarvi,-171.864055174132
Aq,Koylionjarvi,-197.0405471546
Aq,Koylionjarvi,-185.738435359145
Aq,Koylionjarvi,-140.568639867092
Aq,Koylionjarvi,-185.020599389244
Aq,Koylionjarvi,-178.89718350589
Aq,Koylionjarvi,-180.328085661386
Aq,Koylionjarvi,-173.095653464069
Aq,Koylionjarvi,-192.559591671285
Aq,Koylionjarvi,-196.211824206593
Aq,Koylionjarvi,-193.850206266698
Aq,Koylionjarvi,-162.14567220428
Aq,Koylionjarvi,-181.261824015157
Aq,Koylionjarvi,-170.403358250478
Aq,Koylionjarvi,-185.558186966366
Aq,Koylionjarvi,-175.943088129173
Aq,Koylionjarvi,-211.20824122215
Aq,Koylionjarvi,-152.006299823063
Aq,Koylionjarvi,-182.765500782471
Aq,Koylionjarvi,-189.209753305321
Aq,Koylionjarvi,-192.87549468553
Aq,Koylionjarvi,-138.620231679115
Aq,Koylionjarvi,-172.935905798843
Aq,Koylionjarvi,-171.116577356487
Aq,Koylionjarvi,-168.697301865494
Aq,Koylionjarvi,-194.2635334871
Aq,Koylionjarvi,-140.968740630839
Aq,Koylionjarvi,-165.52158872667
Aq,Koylionjarvi,-182.254040958634
Aq,Koylionjarvi,-112.665162745707
Aq,Koylionjarvi,-170.409299166466
Aq,Koylionjarvi,-136.940950278446
Aq,Koylionjarvi,-142.744668075822
Aq,Koylionjarvi,-158.851533934816
Aq,Koylionjarvi,-165.398793130997
Aq,Koylionjarvi,-181.464917911764
Aq,Koylionjarvi,-157.179162928044
Aq,Koylionjarvi,-226.196870230014
Aq,Koylionjarvi,-166.030761004799
Aq,Koylionjarvi,-194.38089428812
Aq,Koylionjarvi,-192.993761345095
Aq,Koylionjarvi,-178.59450591858
Aq,Koylionjarvi,-156.530751125037
Aq,Koylionjarvi,-191.459581436297
Aq,Koylionjarvi,-202.738656328016
Aq,Koylionjarvi,-164.819487556663
Aq,Koylionjarvi,-191.985848303331
Aq,Koylionjarvi,-171.598314166317
Aq,Koylionjarvi,-164.557996936125
Aq,Koylionjarvi,-186.79505993863
Aq,Koylionjarvi,-201.935517023751
Aq,Koylionjarvi,-179.718362796668
Aq,Koylionjarvi,-182.769280659242
Aq,Koylionjarvi,-120.262233535687
Aq,Koylionjarvi,-183.965201144333
Aq,Koylionjarvi,-168.848808239837
Aq,Koylionjarvi,-208.37819886536
Aq,Koylionjarvi,-162.790627397814
Aq,Koylionjarvi,-166.328338817129
Aq,Koylionjarvi,-158.623094461802
Aq,Koylionjarvi,-196.032990220399
Aq,Koylionjarvi,-175.704714726845
Aq,Koylionjarvi,-183.781543823022
Aq,Koylionjarvi,-184.547122314256
Aq,Koylionjarvi,-186.979226728111
Aq,Koylionjarvi,-198.5975104958
Aq,Koylionjarvi,-144.642746782585
Aq,Koylionjarvi,-146.462221179798
Aq,Koylionjarvi,-192.291364248239
Aq,Koylionjarvi,-192.939700078976
Aq,Koylionjarvi,-108.516485965675
Aq,Koylionjarvi,-163.287221177072
Aq,Koylionjarvi,-181.487703670721
Aq,Koylionjarvi,-182.55073065538
Aq,Koylionjarvi,-180.453479012113
Aq,Koylionjarvi,-162.540269579619
Aq,Koylionjarvi,-163.963806183254
Aq,Koylionjarvi,-181.042417527937
Aq,Koylionjarvi,-171.325130022487
Aq,Koylionjarvi,-177.530031990013
Aq,Koylionjarvi,-143.626550185473
Aq,Koylionjarvi,-170.859295183828
Aq,Koylionjarvi,-169.27366424433
Aq,Koylionjarvi,-164.57473394619
Aq,Koylionjarvi,-157.581842010303
Ter,Koylionjarvi,-151.871827396651
Ter,Koylionjarvi,-143.617013489988
Ter,Koylionjarvi,-127.068131323798
Ter,Koylionjarvi,-146.218410354243
Ter,Koylionjarvi,-152.355878061406
Ter,Koylionjarvi,-133.642062980714
Ter,Koylionjarvi,-151.049842851271
Ter,Koylionjarvi,-169.771910732247
Ter,Koylionjarvi,-153.593522177658
Ter,Koylionjarvi,-148.563970074586
Ter,Koylionjarvi,-160.153699207756
Ter,Koylionjarvi,-149.713593731623
Ter,Koylionjarvi,-139.013227753186
Ter,Koylionjarvi,-146.397247801795
Ter,Koylionjarvi,-142.16523738849
Ter,Koylionjarvi,-136.901770430947
Ter,Koylionjarvi,-146.838209017702
Ter,Koylionjarvi,-141.253483525289
Ter,Koylionjarvi,-136.976483925002
Ter,Koylionjarvi,-131.853159667706
Ter,Koylionjarvi,-143.262558986216
Ter,Koylionjarvi,-137.060679459247
Ter,Koylionjarvi,-142.469139069978
Ter,Koylionjarvi,-140.613882504933
Ter,Koylionjarvi,-140.834719114171
Ter,Koylionjarvi,-152.458999156244
Ter,Koylionjarvi,-109.768696216861
Ter,Koylionjarvi,-143.211509624472
Ter,Koylionjarvi,-141.288131025772
Ter,Koylionjarvi,-161.368511396662
Ter,Koylionjarvi,-140.379368253609
Ter,Koylionjarvi,-136.287824151592
Ter,Koylionjarvi,-152.446789528393
Ter,Koylionjarvi,-149.121771609563
Ter,Koylionjarvi,-137.141088960272
Ter,Koylionjarvi,-153.640978130358
Ter,Koylionjarvi,-141.440383063408
Ter,Koylionjarvi,-134.778690404752
Ter,Koylionjarvi,-133.26046042754
Ter,Koylionjarvi,-149.468160747615
Ter,Koylionjarvi,-130.182193814518
Ter,Koylionjarvi,-126.059061761821
Ter,Koylionjarvi,-125.347730938132
Ter,Koylionjarvi,-146.121579423821
Ter,Koylionjarvi,-158.083544903925
Ter,Koylionjarvi,-144.142963214642
Ter,Koylionjarvi,-148.763542297403
Ter,Koylionjarvi,-132.470284594159
Ter,Koylionjarvi,-133.577791616388
Ter,Koylionjarvi,-146.017060584016
Ter,Koylionjarvi,-145.604589117299
Ter,Koylionjarvi,-132.671331948275
Ter,Koylionjarvi,-128.211765860162
Ter,Koylionjarvi,-147.536889642067
Ter,Koylionjarvi,-142.481234142638
Ter,Koylionjarvi,-135.430096856015
Ter,Koylionjarvi,-144.427812309367
Ter,Koylionjarvi,-146.619089059445
Ter,Koylionjarvi,-159.139555547142
Ter,Koylionjarvi,-136.466357560974
Ter,Koylionjarvi,-145.877402668342
Ter,Koylionjarvi,-137.773726945322
Ter,Koylionjarvi,-134.079584476496
Ter,Koylionjarvi,-161.809662636932
Ter,Koylionjarvi,-121.379983501966
Ter,Koylionjarvi,-141.921929015072
Ter,Koylionjarvi,-151.056936595139
Ter,Koylionjarvi,-147.72757184526
Ter,Koylionjarvi,-131.97144904854
Ter,Koylionjarvi,-134.210456843286
Ter,Koylionjarvi,-142.925951013482
Ter,Koylionjarvi,-147.752239849671
Ter,Koylionjarvi,-146.338663267305
Ter,Koylionjarvi,-138.977705953736
Ter,Koylionjarvi,-138.490891731905
Ter,Koylionjarvi,-155.737909113123
Ter,Koylionjarvi,-140.949451830791
Ter,Koylionjarvi,-134.292651608985
Ter,Koylionjarvi,-152.966902690895
Ter,Koylionjarvi,-138.879439446259
Ter,Koylionjarvi,-168.866994006109
Ter,Koylionjarvi,-151.108194761502
Ter,Koylionjarvi,-120.230015480659
Ter,Koylionjarvi,-134.651807039346
Ter,Koylionjarvi,-163.620596468724
Ter,Koylionjarvi,-154.593357731691
Ter,Koylionjarvi,-140.3215503798
Ter,Koylionjarvi,-134.895806664828
Ter,Koylionjarvi,-143.438769471187
Ter,Koylionjarvi,-131.38908705944
Ter,Koylionjarvi,-140.000672038886
Ter,Koylionjarvi,-136.04258924704
Ter,Koylionjarvi,-136.1393297187
Ter,Koylionjarvi,-148.734674227576
